date,upc,description,quantity_sold,price,unit_cost,_size,unit_of_measure
2022-09-04,7403004550,galbani whl milk ricott,1.0,8.79,4.95,OZ,
2022-09-04,3680046633,fl cir oat milk orig,1.0,4.99,3.04,64 OZ,
2022-09-04,1570016453,mg vitamin d milk pint,3.0,1.49,0.82,16,OZ
2022-09-04,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.78,16,OZ
2022-09-04,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.88,32,OZ
2022-09-04,1570016251,viva 1/2 gal 1% milk,4.0,2.99,1.7,64,OZ
2022-09-04,1570016244,viva 1/2 gal ff milk,3.0,2.99,1.58,32,OZ
2022-09-04,1570016144,viva skim milk 1gal,1.0,4.79,2.55,128,OZ
2022-09-04,1570014801,m-gold whole milk quart,5.0,2.49,1.46,32,OZ
2022-09-04,85631200277,fairlife 2% rf milk,2.0,5.99,3.68,52,ea
2022-09-04,4157005617,almond brz orgiginal milk,1.0,5.99,3.47,64,OZ
2022-09-04,3680033500,fc almond milk plain,2.0,3.99,2.32,64,oz
2022-09-04,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.47,64,ea
2022-09-04,74236526447,hrzn milk wm plus dha og2,1.0,6.99,4.8,64,OZ
2022-09-04,74236526445,horizon whole milk,2.0,6.99,4.47,64,ea
2022-09-04,74236531660,horizon whole milk,1.0,4.99,2.87,16 OZ,
2022-09-05,2640027600,dg whole milk up,1.0,3.49,1.77,32,OZ
2022-09-05,2640070008,dairygold whole milk,3.0,2.49,1.13,,
2022-09-05,5000065093,cfmt bliss oat milk crmr,1.0,7.99,5.02,32 OZ,
2022-09-05,3680046633,fl cir oat milk orig,1.0,4.99,3.04,64 OZ,
2022-09-05,1570016453,mg vitamin d milk pint,2.0,1.49,0.82,16,OZ
2022-09-05,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.78,16,OZ
2022-09-05,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.58,32,OZ
2022-09-05,1570014801,m-gold whole milk quart,4.0,2.49,1.46,32,OZ
2022-09-05,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-09-05,85631200275,fairlife fat fr milk,1.0,5.99,3.68,52,
2022-09-05,4190007652,dairy pure whl milk ppr,2.0,0.59,0.31,OZ,
2022-09-05,2800077212,nesquick choc milk,2.0,2.69,1.36,14,oz
2022-09-05,74236526445,horizon whole milk,3.0,6.99,4.47,64,ea
2022-09-05,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.47,64,ea
2022-09-05,74236526447,hrzn milk wm plus dha og2,1.0,6.99,4.8,64,OZ
2022-09-06,2640041906,2 milk,1.0,5.79,3.17,1,
2022-09-06,2640027600,dg whole milk up,2.0,3.49,1.77,32,OZ
2022-09-06,2640070008,dairygold whole milk,3.0,2.49,1.13,,
2022-09-06,1570016453,mg vitamin d milk pint,2.0,1.49,0.82,16,OZ
2022-09-06,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.78,16,OZ
2022-09-06,1570016244,viva 1/2 gal ff milk,7.0,2.99,1.58,32,OZ
2022-09-06,1570014801,m-gold whole milk quart,2.0,2.49,1.46,32,OZ
2022-09-06,85631200277,fairlife 2% rf milk,2.0,5.99,3.68,52,ea
2022-09-06,4157005617,almond brz orgiginal milk,1.0,5.99,3.47,64,OZ
2022-09-06,4190007652,dairy pure whl milk ppr,3.0,0.59,0.31,OZ,
2022-09-06,2800077212,nesquick choc milk,2.0,2.69,1.36,14,oz
2022-09-06,74236531660,horizon whole milk,1.0,4.99,2.87,16 OZ,
2022-09-06,74236526445,horizon whole milk,7.0,6.99,4.47,64,ea
2022-09-06,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.47,64,ea
2022-09-07,1570016453,mg vitamin d milk pint,1.0,1.49,0.82,16,OZ
2022-09-07,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.82,32,OZ
2022-09-07,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.58,32,OZ
2022-09-07,1570014801,m-gold whole milk quart,3.0,2.49,1.46,32,OZ
2022-09-07,4190007652,dairy pure whl milk ppr,2.0,0.59,0.31,OZ,
2022-09-07,2800077212,nesquick choc milk,3.0,2.69,1.36,14,oz
2022-09-07,3680033500,fc almond milk plain,1.0,3.99,1.97,64,oz
2022-09-07,81162002016,fa!rlife hole milk,1.0,5.99,3.68,52,ea
2022-09-07,74236526445,horizon whole milk,5.0,6.99,4.47,64,ea
2022-09-07,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.47,64,ea
2022-09-08,2640070008,dairygold whole milk,1.0,2.49,1.13,,
2022-09-08,3680046633,fl cir oat milk orig,1.0,4.99,3.04,64 OZ,
2022-09-08,1570016453,mg vitamin d milk pint,5.0,1.49,0.82,16,OZ
2022-09-08,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.78,16,OZ
2022-09-08,1570016255,viva 1/2 gal 2% milk,9.0,2.99,1.82,32,OZ
2022-09-08,1570014801,m-gold whole milk quart,5.0,2.49,1.46,32,OZ
2022-09-08,85631200275,fairlife fat fr milk,1.0,5.99,3.68,52,
2022-09-08,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-09-08,4190007652,dairy pure whl milk ppr,2.0,0.59,0.31,OZ,
2022-09-08,2800077212,nesquick choc milk,1.0,2.69,1.36,14,oz
2022-09-08,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.47,64,ea
2022-09-08,74236531660,horizon whole milk,1.0,4.99,2.87,16 OZ,
2022-09-08,74236526445,horizon whole milk,7.0,6.99,4.47,64,ea
2022-09-09,2640070008,dairygold whole milk,2.0,2.49,1.13,,
2022-09-09,3680046633,fl cir oat milk orig,3.0,4.99,3.04,64 OZ,
2022-09-09,1570016453,mg vitamin d milk pint,1.0,1.49,0.82,16,OZ
2022-09-09,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.78,16,OZ
2022-09-09,1570016310,meadow gold 2% milk plast,1.0,2.49,1.34,32,OZ
2022-09-09,1570014801,m-gold whole milk quart,2.0,2.49,1.46,32,OZ
2022-09-09,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.82,32,OZ
2022-09-09,4190007652,dairy pure whl milk ppr,2.0,0.59,0.31,OZ,
2022-09-09,2800077212,nesquick choc milk,3.0,2.69,1.36,14,oz
2022-09-09,74236531660,horizon whole milk,1.0,4.99,2.87,16 OZ,
2022-09-09,74236526445,horizon whole milk,4.0,6.99,4.47,64,ea
2022-09-09,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.47,64,ea
2022-09-09,74236526405,horizon fat fr milk,1.0,6.99,4.47,64,OZ
2022-09-10,2529360090,silk soy milk plain asept,1.0,4.49,2.6,32 OZ,OZ
2022-09-10,2640070008,dairygold whole milk,1.0,2.49,1.13,,
2022-09-10,2640041906,2 milk,1.0,5.79,2.72,1,
2022-09-10,5000065093,cfmt bliss oat milk crmr,1.0,7.99,5.02,32 OZ,
2022-09-10,1570016453,mg vitamin d milk pint,1.0,1.49,0.82,16,OZ
2022-09-10,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.78,16,OZ
2022-09-10,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.82,32,OZ
2022-09-10,1570016144,viva skim milk 1gal,1.0,4.79,2.44,128,OZ
2022-09-10,1570014801,m-gold whole milk quart,1.0,2.49,1.46,32,OZ
2022-09-10,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-09-10,85631200275,fairlife fat fr milk,1.0,5.99,3.68,52,
2022-09-10,4190007652,dairy pure whl milk ppr,1.0,0.59,0.31,OZ,
2022-09-10,81162002016,fa!rlife hole milk,1.0,5.99,3.68,52,ea
2022-09-10,74236526447,hrzn milk wm plus dha og2,4.0,6.99,4.8,64,OZ
2022-09-10,74236526445,horizon whole milk,1.0,6.99,4.47,64,ea
2022-09-10,74236526425,hrzn milk 2% uht og2,6.0,6.99,4.47,64,ea
2022-09-11,2640027600,dg whole milk up,4.0,3.49,1.77,32,OZ
2022-09-11,7403004550,galbani whl milk ricott,1.0,8.79,4.95,OZ,
2022-09-11,3680046633,fl cir oat milk orig,2.0,4.99,3.04,64 OZ,
2022-09-11,1570014801,m-gold whole milk quart,1.0,2.49,1.36,32,OZ
2022-09-11,1570016453,mg vitamin d milk pint,2.0,1.49,0.8,16,OZ
2022-09-11,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.75,16,OZ
2022-09-11,1570016310,meadow gold 2% milk plast,3.0,2.49,1.34,32,OZ
2022-09-11,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.82,32,OZ
2022-09-11,85631200275,fairlife fat fr milk,1.0,5.99,3.68,52,
2022-09-11,74236526405,horizon fat fr milk,3.0,6.99,4.47,64,OZ
2022-09-11,74236526447,hrzn milk wm plus dha og2,3.0,6.99,4.8,64,OZ
2022-09-11,81162002016,fa!rlife hole milk,1.0,5.99,3.68,52,ea
2022-09-12,2640027600,dg whole milk up,2.0,3.49,1.77,32,OZ
2022-09-12,5000065093,cfmt bliss oat milk crmr,1.0,7.99,5.02,32 OZ,
2022-09-12,3680046633,fl cir oat milk orig,4.0,4.99,3.04,64 OZ,
2022-09-12,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.75,16,OZ
2022-09-12,1570016310,meadow gold 2% milk plast,6.0,2.49,1.34,32,OZ
2022-09-12,85631200277,fairlife 2% rf milk,3.0,5.99,3.68,52,ea
2022-09-12,4157005617,almond brz orgiginal milk,2.0,5.99,3.47,64,OZ
2022-09-12,2800077212,nesquick choc milk,1.0,2.69,1.36,14,oz
2022-09-12,7495802558,cv mozz whl milk shredd,1.0,3.79,2.07,OZ,oz
2022-09-12,74236526405,horizon fat fr milk,1.0,6.99,4.47,64,OZ
2022-09-12,74236526447,hrzn milk wm plus dha og2,3.0,6.99,4.8,64,OZ
2022-09-12,74236531660,horizon whole milk,2.0,4.99,2.87,16 OZ,
2022-09-12,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.47,64,ea
2022-09-13,2640027600,dg whole milk up,2.0,3.49,1.77,32,OZ
2022-09-13,2529360039,silk soy milk plain,1.0,6.49,4.0,64,
2022-09-13,1570016144,viva skim milk 1gal,1.0,4.79,2.44,128,OZ
2022-09-13,1570016255,viva 1/2 gal 2% milk,7.0,2.99,1.82,32,OZ
2022-09-13,1570016310,meadow gold 2% milk plast,4.0,2.49,1.34,32,OZ
2022-09-13,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.75,16,OZ
2022-09-13,1570016453,mg vitamin d milk pint,1.0,1.49,0.8,16,OZ
2022-09-13,85631200275,fairlife fat fr milk,1.0,5.99,3.68,52,
2022-09-13,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.47,64,ea
2022-09-13,4190007652,dairy pure whl milk ppr,2.0,0.59,0.3,OZ,
2022-09-13,2800077212,nesquick choc milk,2.0,2.69,1.36,14,oz
2022-09-13,74236526405,horizon fat fr milk,2.0,6.99,4.47,64,OZ
2022-09-13,74236526447,hrzn milk wm plus dha og2,1.0,6.99,4.8,64,OZ
2022-09-14,2640027600,dg whole milk up,2.0,3.49,1.77,32,OZ
2022-09-14,3663207271,silk oat yeah oat milk,1.0,7.99,3.22,,
2022-09-14,81162002016,fa!rlife hole milk,3.0,5.99,3.68,52,ea
2022-09-14,1570016453,mg vitamin d milk pint,2.0,1.49,0.8,16,OZ
2022-09-14,1570016310,meadow gold 2% milk plast,2.0,2.49,1.31,32,OZ
2022-09-14,1570016255,viva 1/2 gal 2% milk,7.0,2.99,1.82,32,OZ
2022-09-14,1570014801,m-gold whole milk quart,1.0,2.49,1.43,32,OZ
2022-09-14,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.53,32,OZ
2022-09-14,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-09-14,7403004550,galbani whl milk ricott,1.0,8.79,4.95,OZ,
2022-09-14,4157005617,almond brz orgiginal milk,1.0,5.99,3.47,64,OZ
2022-09-14,3680005732,fl cir orgnic whl milk,1.0,4.99,3.91,64 OZ,OZ
2022-09-14,74236526447,hrzn milk wm plus dha og2,2.0,6.99,4.8,64,OZ
2022-09-14,74236526425,hrzn milk 2% uht og2,9.0,6.99,4.47,64,ea
2022-09-14,74236526405,horizon fat fr milk,1.0,6.99,4.47,64,OZ
2022-09-14,5260306601,pacf hemp milk van,1.0,5.99,3.89,32 OZ,ea
2022-09-15,2529360039,silk soy milk plain,1.0,6.49,4.0,64,
2022-09-15,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.82,32,OZ
2022-09-15,1570016453,mg vitamin d milk pint,2.0,1.49,0.8,16,OZ
2022-09-15,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.75,16,OZ
2022-09-15,1570016310,meadow gold 2% milk plast,7.0,2.49,1.31,32,OZ
2022-09-15,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.53,32,OZ
2022-09-15,3680046633,fl cir oat milk orig,2.0,4.99,3.04,64 OZ,
2022-09-15,4190007652,dairy pure whl milk ppr,1.0,0.59,0.29,OZ,
2022-09-15,7495802558,cv mozz whl milk shredd,1.0,3.79,2.07,OZ,oz
2022-09-15,74236526447,hrzn milk wm plus dha og2,1.0,6.99,4.8,64,OZ
2022-09-15,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.47,64,ea
2022-09-15,74236526405,horizon fat fr milk,1.0,6.99,4.47,64,OZ
2022-09-16,2640027600,dg whole milk up,1.0,3.49,1.77,32,OZ
2022-09-16,3680046633,fl cir oat milk orig,1.0,4.99,3.04,64 OZ,
2022-09-16,1570016453,mg vitamin d milk pint,1.0,1.49,0.8,16,OZ
2022-09-16,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.75,16,OZ
2022-09-16,1570016310,meadow gold 2% milk plast,4.0,2.49,1.31,32,OZ
2022-09-16,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.82,32,OZ
2022-09-16,1570012220,mg low fat buttermilk,1.0,3.49,1.36,32 OZ,ea
2022-09-16,85631200275,fairlife fat fr milk,1.0,5.99,3.68,52,
2022-09-16,3680005732,fl cir orgnic whl milk,3.0,4.99,3.91,64 OZ,OZ
2022-09-16,81162002016,fa!rlife hole milk,1.0,5.99,3.68,52,ea
2022-09-16,74236526447,hrzn milk wm plus dha og2,6.0,6.99,4.8,64,OZ
2022-09-16,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.47,64,ea
2022-09-16,74236526405,horizon fat fr milk,1.0,6.99,4.47,64,OZ
2022-09-17,2640070008,dairygold whole milk,1.0,2.49,1.13,,
2022-09-17,2640027600,dg whole milk up,1.0,3.49,1.77,32,OZ
2022-09-17,1570016453,mg vitamin d milk pint,9.0,1.49,0.8,16,OZ
2022-09-17,1570016410,meadow gold 2% milk plastic-pt,4.0,1.49,0.75,16,OZ
2022-09-17,1570016310,meadow gold 2% milk plast,1.0,2.49,1.31,32,OZ
2022-09-17,1570016244,viva 1/2 gal ff milk,3.0,2.99,1.53,32,OZ
2022-09-17,85631200275,fairlife fat fr milk,1.0,5.99,3.68,52,
2022-09-17,7403004550,galbani whl milk ricott,1.0,8.79,4.95,OZ,
2022-09-17,4190007652,dairy pure whl milk ppr,3.0,0.59,0.29,OZ,
2022-09-17,3680005732,fl cir orgnic whl milk,1.0,4.99,3.91,64 OZ,OZ
2022-09-17,7495802558,cv mozz whl milk shredd,1.0,3.79,2.07,OZ,oz
2022-09-17,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.47,64,ea
2022-09-18,2529360039,silk soy milk plain,1.0,6.49,4.0,64,
2022-09-18,5000065093,cfmt bliss oat milk crmr,2.0,7.99,5.02,32 OZ,
2022-09-18,3663207271,silk oat yeah oat milk,1.0,7.99,3.22,,
2022-09-18,3680046633,fl cir oat milk orig,1.0,4.99,3.04,64 OZ,
2022-09-18,1570016453,mg vitamin d milk pint,4.0,1.49,0.8,16,OZ
2022-09-18,1570016410,meadow gold 2% milk plastic-pt,7.0,1.49,0.75,16,OZ
2022-09-18,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.82,32,OZ
2022-09-18,1570016244,viva 1/2 gal ff milk,3.0,2.99,1.53,32,OZ
2022-09-18,1570012220,mg low fat buttermilk,1.0,3.49,1.36,32 OZ,ea
2022-09-18,85631200275,fairlife fat fr milk,3.0,5.99,3.68,52,
2022-09-18,4190007652,dairy pure whl milk ppr,1.0,0.59,0.29,OZ,
2022-09-18,3680033500,fc almond milk plain,1.0,3.99,2.09,64,oz
2022-09-18,3680005732,fl cir orgnic whl milk,1.0,4.99,3.91,64 OZ,OZ
2022-09-18,74236526447,hrzn milk wm plus dha og2,3.0,6.99,4.8,64,OZ
2022-09-18,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.47,64,ea
2022-09-18,74236526405,horizon fat fr milk,2.0,6.99,4.47,64,OZ
2022-09-18,5260306601,pacf hemp milk van,1.0,5.99,3.89,32 OZ,ea
2022-09-18,7495802558,cv mozz whl milk shredd,1.0,3.79,2.07,OZ,oz
2022-09-19,1570016144,viva skim milk 1gal,1.0,4.79,2.44,128,OZ
2022-09-19,1570016244,viva 1/2 gal ff milk,3.0,2.99,1.53,32,OZ
2022-09-19,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.82,32,OZ
2022-09-19,1570016410,meadow gold 2% milk plastic-pt,4.0,1.49,0.75,16,OZ
2022-09-19,1570016453,mg vitamin d milk pint,4.0,1.49,0.8,16,OZ
2022-09-19,85631200275,fairlife fat fr milk,2.0,5.99,3.68,52,
2022-09-19,4157005617,almond brz orgiginal milk,3.0,5.99,3.47,64,OZ
2022-09-19,4190007652,dairy pure whl milk ppr,3.0,0.59,0.29,OZ,
2022-09-19,3680033500,fc almond milk plain,1.0,3.99,2.09,64,oz
2022-09-19,3680005732,fl cir orgnic whl milk,4.0,4.99,3.91,64 OZ,OZ
2022-09-19,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.47,64,ea
2022-09-19,74236526447,hrzn milk wm plus dha og2,4.0,6.99,4.8,64,OZ
2022-09-20,2529360039,silk soy milk plain,1.0,6.49,4.0,64,
2022-09-20,2640070008,dairygold whole milk,2.0,2.49,1.13,,
2022-09-20,3680046633,fl cir oat milk orig,2.0,4.99,3.04,64 OZ,
2022-09-20,3663207271,silk oat yeah oat milk,1.0,7.99,3.22,,
2022-09-20,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.53,32,OZ
2022-09-20,1570016251,viva 1/2 gal 1% milk,2.0,2.99,1.65,64,OZ
2022-09-20,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.82,32,OZ
2022-09-20,1570016410,meadow gold 2% milk plastic-pt,4.0,1.49,0.75,16,OZ
2022-09-20,1570016453,mg vitamin d milk pint,3.0,1.49,0.8,16,OZ
2022-09-20,1570016310,meadow gold 2% milk plast,1.0,2.49,1.31,32,OZ
2022-09-20,4190007652,dairy pure whl milk ppr,1.0,0.59,0.29,OZ,
2022-09-20,4157005617,almond brz orgiginal milk,1.0,5.99,3.47,64,OZ
2022-09-20,3680005732,fl cir orgnic whl milk,2.0,4.99,3.91,64 OZ,OZ
2022-09-20,7495802558,cv mozz whl milk shredd,1.0,3.79,2.07,OZ,oz
2022-09-20,74236531660,horizon whole milk,1.0,4.99,2.87,16 OZ,
2022-09-20,74236526447,hrzn milk wm plus dha og2,1.0,6.99,4.8,64,OZ
2022-09-20,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.47,64,ea
2022-09-21,2529360039,silk soy milk plain,1.0,6.49,4.0,64,
2022-09-21,5000065093,cfmt bliss oat milk crmr,1.0,7.99,5.02,32 OZ,
2022-09-21,1570016144,viva skim milk 1gal,1.0,4.79,2.44,128,OZ
2022-09-21,1570016244,viva 1/2 gal ff milk,4.0,2.99,1.53,32,OZ
2022-09-21,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.65,64,OZ
2022-09-21,1570016255,viva 1/2 gal 2% milk,9.0,2.99,1.82,32,OZ
2022-09-21,1570016310,meadow gold 2% milk plast,4.0,2.49,1.25,32,OZ
2022-09-21,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.72,16,OZ
2022-09-21,1570016453,mg vitamin d milk pint,6.0,1.49,0.76,16,OZ
2022-09-21,7403004550,galbani whl milk ricott,1.0,8.79,4.95,OZ,
2022-09-21,4190007652,dairy pure whl milk ppr,1.0,0.59,0.29,OZ,
2022-09-21,3680033500,fc almond milk plain,2.0,3.99,2.09,64,oz
2022-09-21,7495802558,cv mozz whl milk shredd,2.0,3.79,2.07,OZ,oz
2022-09-21,74236531660,horizon whole milk,1.0,4.99,2.87,16 OZ,
2022-09-21,74236526447,hrzn milk wm plus dha og2,7.0,6.99,4.8,64,OZ
2022-09-21,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.47,64,ea
2022-09-21,74236526405,horizon fat fr milk,2.0,6.99,4.47,64,OZ
2022-09-22,1570015721,meadow gold buttermilk 1 %,1.0,4.49,2.38,64,OZ
2022-09-22,1570016144,viva skim milk 1gal,1.0,4.79,2.44,128,OZ
2022-09-22,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.82,32,OZ
2022-09-22,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.72,16,OZ
2022-09-22,1570016453,mg vitamin d milk pint,3.0,1.49,0.76,16,OZ
2022-09-22,1570012220,mg low fat buttermilk,2.0,3.49,1.33,32 OZ,ea
2022-09-22,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-09-22,2800077212,nesquick choc milk,1.0,2.69,1.36,14,oz
2022-09-22,7495802558,cv mozz whl milk shredd,1.0,3.79,2.07,OZ,oz
2022-09-22,74236531660,horizon whole milk,2.0,4.99,2.87,16 OZ,
2022-09-22,74236526447,hrzn milk wm plus dha og2,3.0,6.99,4.8,64,OZ
2022-09-22,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.47,64,ea
2022-09-23,2529360090,silk soy milk plain asept,1.0,4.49,2.6,32 OZ,OZ
2022-09-23,2640070008,dairygold whole milk,1.0,2.49,1.13,,
2022-09-23,3680046633,fl cir oat milk orig,1.0,4.99,3.04,64 OZ,
2022-09-23,1570014801,m-gold whole milk quart,3.0,2.49,1.43,32,OZ
2022-09-23,1570016144,viva skim milk 1gal,1.0,4.79,2.44,128,OZ
2022-09-23,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.53,32,OZ
2022-09-23,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.65,64,OZ
2022-09-23,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.82,32,OZ
2022-09-23,1570016453,mg vitamin d milk pint,4.0,1.49,0.76,16,OZ
2022-09-23,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.72,16,OZ
2022-09-23,7403004550,galbani whl milk ricott,1.0,8.79,4.95,OZ,
2022-09-23,4190007652,dairy pure whl milk ppr,2.0,0.59,0.29,OZ,
2022-09-23,2800077212,nesquick choc milk,1.0,2.69,1.36,14,oz
2022-09-23,3680005732,fl cir orgnic whl milk,2.0,4.99,3.91,64 OZ,OZ
2022-09-23,7495802558,cv mozz whl milk shredd,1.0,3.79,2.07,OZ,oz
2022-09-23,76352800015,prm milk 2% midnt choclt,2.0,2.99,1.47,12,
2022-09-23,74236526447,hrzn milk wm plus dha og2,1.0,6.99,4.8,64,OZ
2022-09-23,74236531660,horizon whole milk,1.0,4.99,2.87,16 OZ,
2022-09-23,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.47,64,ea
2022-09-24,3680046633,fl cir oat milk orig,1.0,4.99,3.04,64 OZ,
2022-09-24,1570012220,mg low fat buttermilk,1.0,3.49,1.33,32 OZ,ea
2022-09-24,1570014801,m-gold whole milk quart,3.0,2.49,1.43,32,OZ
2022-09-24,1570016453,mg vitamin d milk pint,4.0,1.49,0.76,16,OZ
2022-09-24,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.72,16,OZ
2022-09-24,1570016310,meadow gold 2% milk plast,1.0,2.49,1.25,32,OZ
2022-09-24,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.82,32,OZ
2022-09-24,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.65,64,OZ
2022-09-24,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.53,32,OZ
2022-09-24,85631200275,fairlife fat fr milk,1.0,5.99,3.68,52,
2022-09-24,2800077212,nesquick choc milk,3.0,2.69,1.36,14,oz
2022-09-24,3680033500,fc almond milk plain,2.0,3.99,2.09,64,oz
2022-09-24,3680005732,fl cir orgnic whl milk,4.0,4.99,3.91,64 OZ,OZ
2022-09-24,76352800015,prm milk 2% midnt choclt,2.0,2.99,1.47,12,
2022-09-24,74236531660,horizon whole milk,1.0,4.99,2.87,16 OZ,
2022-09-24,74236526447,hrzn milk wm plus dha og2,2.0,6.99,4.8,64,OZ
2022-09-24,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.47,64,ea
2022-09-25,2640070008,dairygold whole milk,2.0,2.49,1.13,,
2022-09-25,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.75,16,OZ
2022-09-25,1570016310,meadow gold 2% milk plast,2.0,2.49,1.31,32,OZ
2022-09-25,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.82,32,OZ
2022-09-25,1570016251,viva 1/2 gal 1% milk,3.0,2.99,1.65,64,OZ
2022-09-25,1570014801,m-gold whole milk quart,1.0,2.49,1.43,32,OZ
2022-09-25,1570016453,mg vitamin d milk pint,5.0,1.49,0.8,16,OZ
2022-09-25,85631200277,fairlife 2% rf milk,2.0,5.99,3.68,52,ea
2022-09-25,2800077212,nesquick choc milk,1.0,2.69,1.36,14,oz
2022-09-25,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.47,64,ea
2022-09-25,74236526447,hrzn milk wm plus dha og2,3.0,6.99,4.8,64,OZ
2022-09-25,76352800015,prm milk 2% midnt choclt,2.0,2.99,1.47,12,
2022-09-25,7495802558,cv mozz whl milk shredd,2.0,3.79,2.07,OZ,oz
2022-09-26,2640027600,dg whole milk up,2.0,3.49,1.77,32,OZ
2022-09-26,5000065093,cfmt bliss oat milk crmr,2.0,7.99,5.02,32 OZ,
2022-09-26,1570016453,mg vitamin d milk pint,5.0,1.49,0.8,16,OZ
2022-09-26,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.75,16,OZ
2022-09-26,1570016310,meadow gold 2% milk plast,2.0,2.49,1.31,32,OZ
2022-09-26,1570016255,viva 1/2 gal 2% milk,7.0,2.99,1.82,32,OZ
2022-09-26,1570014801,m-gold whole milk quart,4.0,2.49,1.43,32,OZ
2022-09-26,1570012220,mg low fat buttermilk,1.0,3.49,1.33,32 OZ,ea
2022-09-26,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.53,32,OZ
2022-09-26,3680033500,fc almond milk plain,1.0,3.99,2.09,64,oz
